Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn
CUST202964,20,Month-to-Month,Premium,Mailed Check,1,99.76,1905.22,111.0,2,3,0,Yes
CUST202965,41,Month-to-Month,Standard,Mailed Check,1,51.78,2014.87,64.6,1,3,1,No
CUST202966,21,Month-to-Month,Basic,Bank Transfer,1,27.66,541.47,36.5,2,2,1,No
CUST202967,33,One Year,Standard,Mailed Check,0,56.21,1794.64,56.9,0,3,1,No
CUST202968,20,Month-to-Month,Premium,Bank Transfer,1,82.88,1526.88,99.1,0,5,0,No
CUST202969,72,Month-to-Month,Standard,Bank Transfer,0,61.66,4334.49,41.2,1,3,3,No
CUST202970,31,One Year,Standard,Digital Wallet,0,55.47,1671.1,53.4,1,5,2,No
CUST202971,28,One Year,Basic,Credit Card,1,18.01,490.16,16.2,1,4,3,No
CUST202972,70,Month-to-Month,Standard,Mailed Check,0,50.56,3335.06,39.5,1,4,1,No
CUST202973,21,Month-to-Month,Premium,Bank Transfer,0,95.5,1977.44,106.8,1,4,0,Yes
CUST202974,18,Month-to-Month,Standard,Digital Wallet,0,61.31,1087.78,51.1,1,4,2,No
CUST202975,31,Month-to-Month,Premium,Digital Wallet,0,101.57,2955.73,106.9,1,3,1,Yes
CUST202976,10,One Year,Premium,Digital Wallet,0,96.5,920.62,88.5,2,3,0,Yes
CUST202977,25,Month-to-Month,Basic,Bank Transfer,1,15.0,355.29,31.2,0,3,0,Yes
CUST202978,17,Two Year,Premium,Credit Card,0,87.54,1474.93,74.9,0,2,0,Yes
CUST202979,18,One Year,Premium,Bank Transfer,1,101.56,1685.72,111.1,0,4,2,No
CUST202980,27,Month-to-Month,Standard,Bank Transfer,0,49.21,1323.03,71.4,1,4,1,Yes
CUST202981,30,One Year,Standard,Bank Transfer,1,55.12,1549.82,68.3,3,2,2,No
CUST202982,28,Month-to-Month,Premium,Credit Card,1,96.0,2488.15,90.4,4,3,2,No
CUST202983,63,Two Year,Premium,Bank Transfer,0,101.52,5917.52,115.0,3,1,1,No
CUST202984,71,Month-to-Month,Premium,Bank Transfer,1,93.15,6452.94,77.7,2,4,1,No
CUST202985,26,Month-to-Month,Premium,Credit Card,1,93.75,2244.36,128.1,0,3,0,No
CUST202986,7,Two Year,Premium,Credit Card,1,96.92,653.59,103.5,0,2,2,No
CUST202987,18,Month-to-Month,Basic,Mailed Check,0,26.03,465.54,17.2,1,2,0,No
CUST202988,6,Two Year,Standard,Bank Transfer,1,56.29,326.26,58.3,2,4,0,No
CUST202989,63,Month-to-Month,Basic,Credit Card,1,23.89,1413.59,25.3,4,4,2,No
CUST202990,3,Month-to-Month,Premium,Bank Transfer,1,104.34,295.17,45.3,2,2,0,Yes
CUST202991,49,Month-to-Month,Basic,Bank Transfer,1,18.82,910.55,17.3,2,5,0,No
CUST202992,22,Two Year,Premium,Bank Transfer,1,100.97,2118.99,87.6,0,4,0,No
CUST202993,19,Month-to-Month,Standard,Credit Card,0,54.08,975.92,26.5,1,3,1,No
CUST202994,3,Month-to-Month,Basic,Mailed Check,0,23.16,64.04,47.8,1,2,2,Yes
CUST202995,18,One Year,Premium,Credit Card,1,89.13,1529.54,81.9,1,4,2,No
CUST202996,7,Month-to-Month,Standard,Digital Wallet,1,56.88,379.17,61.3,0,3,0,Yes
CUST202997,38,Month-to-Month,Standard,Credit Card,0,57.12,2045.29,28.0,1,5,1,No
CUST202998,34,Two Year,Standard,Credit Card,1,56.54,1897.35,27.2,1,1,0,No
CUST202999,13,Month-to-Month,Standard,Credit Card,1,54.33,661.34,78.0,0,4,0,No
CUST203000,44,One Year,Premium,Mailed Check,1,97.24,4067.12,93.8,2,3,2,No
CUST203001,59,One Year,Standard,Bank Transfer,1,41.39,2310.51,75.4,0,4,1,No
CUST203002,70,Two Year,Standard,Bank Transfer,1,46.38,3074.26,66.2,3,3,3,Yes
CUST203003,22,Month-to-Month,Basic,Bank Transfer,1,22.81,486.47,43.0,1,1,4,No
CUST203004,43,Month-to-Month,Premium,Digital Wallet,1,98.2,4167.84,77.6,1,4,0,No
CUST203005,49,Month-to-Month,Standard,Credit Card,1,51.76,2524.65,62.4,2,3,1,No
CUST203006,62,Month-to-Month,Standard,Bank Transfer,1,60.02,3561.5,50.5,2,3,0,Yes
CUST203007,52,Two Year,Premium,Mailed Check,0,100.79,5007.41,101.4,0,2,0,No
CUST203008,37,Two Year,Premium,Digital Wallet,0,98.85,3651.33,109.4,2,4,1,No
CUST203009,23,Month-to-Month,Basic,Credit Card,1,27.7,600.09,15.0,1,2,1,No
CUST203010,24,One Year,Standard,Digital Wallet,0,44.01,989.02,72.2,1,2,0,No
CUST203011,14,Month-to-Month,Premium,Digital Wallet,1,90.17,1190.06,126.1,4,3,1,Yes
CUST203012,30,One Year,Standard,Bank Transfer,0,53.96,1498.19,25.0,3,4,0,No
CUST203013,62,Month-to-Month,Standard,Bank Transfer,1,60.04,3508.73,57.1,3,2,2,No
CUST203014,36,Month-to-Month,Basic,Digital Wallet,1,24.39,810.13,18.3,1,3,0,No
CUST203015,42,Month-to-Month,Standard,Credit Card,1,62.77,2592.58,80.8,1,4,0,No
CUST203016,62,Month-to-Month,Standard,Credit Card,0,61.72,3719.8,60.3,1,3,1,No
CUST203017,30,Month-to-Month,Standard,Digital Wallet,0,57.8,1632.28,49.9,0,3,1,No
CUST203018,7,Two Year,Standard,Digital Wallet,1,55.33,378.11,60.7,0,4,4,No
CUST203019,19,Month-to-Month,Standard,Bank Transfer,0,52.67,944.24,52.1,3,3,5,Yes
CUST203020,28,One Year,Standard,Credit Card,0,66.36,1775.26,68.9,1,4,1,No
CUST203021,69,Month-to-Month,Standard,Digital Wallet,1,59.18,3803.1,63.9,0,5,1,No
CUST203022,19,Month-to-Month,Premium,Credit Card,1,86.35,1558.23,83.2,3,3,1,Yes
CUST203023,42,Two Year,Standard,Credit Card,1,57.42,2374.47,52.8,1,4,2,No
CUST203024,56,Two Year,Standard,Bank Transfer,1,50.14,2763.29,47.8,1,4,1,No
CUST203025,3,One Year,Basic,Credit Card,1,32.05,93.56,43.1,1,2,1,No
CUST203026,25,Month-to-Month,Standard,Digital Wallet,0,67.48,1604.1,71.9,1,4,2,No
CUST203027,44,Month-to-Month,Basic,Bank Transfer,1,29.83,1242.67,35.9,1,3,2,No
CUST203028,68,One Year,Basic,Bank Transfer,1,26.76,1708.0,26.0,0,4,1,No
CUST203029,8,Month-to-Month,Standard,Credit Card,1,52.23,400.13,77.2,1,4,2,No
CUST203030,30,One Year,Premium,Digital Wallet,1,88.67,2637.93,67.1,3,2,5,Yes
CUST203031,43,One Year,Premium,Digital Wallet,1,99.4,4005.05,86.5,1,3,1,No
CUST203032,44,Two Year,Premium,Bank Transfer,1,94.64,3861.54,105.6,4,2,0,Yes
CUST203033,46,Month-to-Month,Standard,Bank Transfer,1,56.38,2460.86,33.3,1,4,6,No
CUST203034,45,Month-to-Month,Premium,Mailed Check,0,95.88,3983.23,56.8,3,3,0,Yes
CUST203035,31,Month-to-Month,Standard,Bank Transfer,1,56.07,1678.36,58.9,1,3,1,No
CUST203036,32,One Year,Basic,Credit Card,1,24.06,714.37,30.7,1,3,4,No
CUST203037,19,Month-to-Month,Standard,Bank Transfer,1,54.38,986.3,64.8,3,3,0,Yes
CUST203038,35,One Year,Basic,Credit Card,1,21.87,742.51,30.5,1,4,1,No
CUST203039,55,One Year,Premium,Credit Card,1,98.25,5246.65,104.2,1,3,1,No
CUST203040,19,Month-to-Month,Standard,Credit Card,0,53.88,973.38,56.1,2,4,1,Yes
CUST203041,25,One Year,Premium,Credit Card,1,94.53,2348.75,77.9,1,3,2,Yes
CUST203042,13,Month-to-Month,Basic,Credit Card,1,24.01,304.84,16.0,0,4,0,No
CUST203043,13,One Year,Premium,Bank Transfer,1,105.04,1354.17,69.7,1,4,1,No
CUST203044,15,Month-to-Month,Standard,Bank Transfer,1,58.9,871.07,57.4,2,5,2,No
CUST203045,9,Two Year,Premium,Digital Wallet,0,99.03,849.22,88.2,1,4,1,No
CUST203046,39,Month-to-Month,Standard,Credit Card,0,70.3,2702.4,58.6,2,2,1,Yes
CUST203047,68,Month-to-Month,Standard,Credit Card,1,52.79,3570.43,69.5,1,5,0,Yes
CUST203048,13,Month-to-Month,Standard,Credit Card,0,51.71,643.35,73.9,0,4,2,No
CUST203049,26,Month-to-Month,Basic,Credit Card,1,25.95,649.08,27.7,1,4,0,Yes
CUST203050,72,Month-to-Month,Standard,Digital Wallet,0,50.11,3507.92,48.6,2,3,2,No
CUST203051,6,Two Year,Premium,Bank Transfer,1,98.47,586.61,101.9,2,2,2,Yes
CUST203052,16,One Year,Standard,Bank Transfer,1,47.19,702.52,57.6,0,3,1,No
CUST203053,11,Month-to-Month,Standard,Digital Wallet,1,54.46,585.06,57.7,2,2,2,Yes
CUST203054,64,One Year,Basic,Credit Card,1,21.1,1263.45,25.6,1,3,1,No
CUST203055,15,Two Year,Standard,Credit Card,0,51.91,768.81,40.7,5,2,2,No
CUST203056,72,One Year,Basic,Bank Transfer,1,15.0,1033.32,5.1,3,3,0,No
CUST203057,24,Month-to-Month,Standard,Credit Card,1,49.57,1117.56,50.9,2,3,0,No
CUST203058,15,One Year,Standard,Credit Card,1,59.82,883.84,38.1,0,5,0,No
CUST203059,61,One Year,Premium,Mailed Check,0,101.39,6180.27,93.5,1,1,1,No
CUST203060,22,One Year,Premium,Credit Card,0,89.96,1898.3,96.8,2,4,2,Yes
CUST203061,59,Month-to-Month,Standard,Mailed Check,1,43.03,2472.61,39.9,2,4,0,Yes
CUST203062,72,Month-to-Month,Premium,Digital Wallet,1,94.36,6350.05,99.8,5,2,0,Yes
CUST203063,30,Month-to-Month,Standard,Credit Card,1,62.39,1780.2,44.6,1,3,0,No
CUST203064,18,Month-to-Month,Premium,Credit Card,1,87.01,1517.64,102.6,0,4,1,Yes
CUST203065,16,Two Year,Basic,Credit Card,1,29.96,471.71,19.5,3,4,1,No
CUST203066,72,Month-to-Month,Standard,Bank Transfer,0,53.08,3743.77,40.9,2,3,1,No
CUST203067,13,Two Year,Standard,Mailed Check,1,58.05,720.58,50.0,2,4,0,Yes
CUST203068,11,Month-to-Month,Standard,Bank Transfer,1,53.41,585.18,73.7,1,3,2,Yes
CUST203069,43,Month-to-Month,Basic,Digital Wallet,1,19.05,790.01,31.9,1,4,3,No
CUST203070,72,Month-to-Month,Standard,Bank Transfer,0,51.83,3636.67,44.3,0,4,0,No
CUST203071,59,Two Year,Premium,Digital Wallet,1,95.41,5619.26,92.8,2,4,1,No
CUST203072,24,Two Year,Premium,Credit Card,0,80.28,1880.2,101.3,2,3,0,Yes
CUST203073,33,Month-to-Month,Basic,Bank Transfer,0,33.49,1056.14,47.4,0,4,1,No
CUST203074,9,Month-to-Month,Standard,Credit Card,1,54.05,473.57,54.4,2,4,2,No
CUST203075,9,Month-to-Month,Basic,Digital Wallet,1,22.39,190.54,19.6,1,4,2,No
CUST203076,46,Month-to-Month,Standard,Credit Card,1,59.03,2538.61,64.7,1,3,1,No
CUST203077,72,Two Year,Standard,Credit Card,0,52.73,3613.83,36.6,1,5,1,No
CUST203078,8,One Year,Basic,Digital Wallet,1,21.49,171.37,35.5,3,2,2,No
CUST203079,19,Month-to-Month,Premium,Credit Card,1,95.65,1812.35,79.3,0,4,0,Yes
CUST203080,10,One Year,Basic,Digital Wallet,1,28.01,261.93,8.8,2,4,2,No
CUST203081,32,One Year,Basic,Mailed Check,0,15.0,467.37,13.6,1,4,2,No
CUST203082,36,Two Year,Standard,Bank Transfer,1,54.97,1959.47,40.9,0,3,1,No
CUST203083,22,Two Year,Standard,Bank Transfer,0,47.36,961.65,61.6,2,3,1,Yes
CUST203084,25,Month-to-Month,Basic,Bank Transfer,1,23.61,579.99,36.8,1,5,1,No
CUST203085,34,One Year,Standard,Digital Wallet,1,46.33,1473.33,38.0,2,4,0,No
CUST203086,16,Two Year,Basic,Credit Card,1,30.31,470.68,26.2,1,5,0,No
CUST203087,30,Month-to-Month,Standard,Mailed Check,0,55.76,1614.65,42.9,3,5,1,Yes
CUST203088,16,One Year,Premium,Digital Wallet,0,103.03,1617.65,87.1,2,3,1,No
CUST203089,4,Month-to-Month,Premium,Digital Wallet,1,94.5,350.62,112.7,1,4,3,Yes
CUST203090,72,Month-to-Month,Premium,Digital Wallet,1,88.67,6127.54,78.5,1,3,1,No
CUST203091,72,Month-to-Month,Standard,Bank Transfer,1,55.52,3816.45,45.8,2,3,0,No
CUST203092,21,Month-to-Month,Premium,Digital Wallet,1,88.17,1766.54,86.3,2,3,1,Yes
CUST203093,34,Month-to-Month,Basic,Digital Wallet,0,20.0,640.45,15.3,2,4,1,No
CUST203094,7,Month-to-Month,Premium,Credit Card,0,100.32,694.86,78.6,2,4,3,Yes
CUST203095,22,One Year,Standard,Credit Card,0,61.27,1242.43,55.6,1,4,1,Yes
CUST203096,22,One Year,Standard,Digital Wallet,1,44.42,969.84,31.5,0,3,1,No
CUST203097,44,One Year,Premium,Digital Wallet,0,94.86,3925.55,98.8,2,3,1,Yes
CUST203098,32,One Year,Standard,Digital Wallet,1,46.96,1488.57,58.2,1,4,0,No
CUST203099,34,One Year,Standard,Digital Wallet,0,68.02,2259.31,75.5,3,4,2,No
CUST203100,15,Month-to-Month,Standard,Credit Card,0,56.88,812.66,71.9,1,4,2,Yes
CUST203101,16,One Year,Basic,Mailed Check,1,20.74,317.39,26.4,1,2,2,Yes
CUST203102,25,One Year,Basic,Digital Wallet,1,43.52,1039.87,20.7,6,3,2,Yes
CUST203103,37,Two Year,Standard,Mailed Check,0,67.83,2465.75,81.8,0,5,1,No
CUST203104,35,Month-to-Month,Basic,Mailed Check,1,18.51,605.63,21.9,2,3,0,No
CUST203105,7,Two Year,Basic,Credit Card,1,26.84,183.5,55.0,3,4,3,No
CUST203106,29,Month-to-Month,Standard,Bank Transfer,0,51.79,1410.29,50.5,0,5,0,No
CUST203107,20,Month-to-Month,Standard,Credit Card,1,51.3,958.59,46.6,1,4,0,No
CUST203108,2,One Year,Standard,Digital Wallet,1,48.03,89.08,66.1,0,4,0,No
CUST203109,22,Month-to-Month,Premium,Bank Transfer,0,106.69,2342.83,108.1,1,4,0,Yes
CUST203110,31,Two Year,Premium,Credit Card,0,95.51,2920.4,95.7,1,2,2,No
CUST203111,31,Month-to-Month,Standard,Mailed Check,0,64.21,1861.68,35.2,5,3,2,Yes
CUST203112,32,Month-to-Month,Standard,Credit Card,1,55.78,1667.62,63.2,3,3,2,Yes
CUST203113,17,Two Year,Standard,Bank Transfer,1,48.57,770.35,45.1,0,5,0,No
CUST203114,72,One Year,Basic,Credit Card,0,21.34,1415.49,29.7,3,4,3,No
CUST203115,25,Month-to-Month,Basic,Digital Wallet,0,27.77,661.85,22.5,1,3,1,No
CUST203116,48,Two Year,Standard,Credit Card,1,59.02,2788.18,37.4,0,5,1,No
CUST203117,13,Month-to-Month,Basic,Bank Transfer,1,18.78,232.49,7.8,7,3,0,Yes
CUST203118,72,One Year,Standard,Bank Transfer,0,51.89,3640.46,60.7,1,3,0,No
CUST203119,8,Two Year,Basic,Bank Transfer,1,24.27,186.57,26.1,3,4,2,No
CUST203120,15,Two Year,Standard,Bank Transfer,0,53.85,750.04,79.2,3,3,0,No
CUST203121,49,Month-to-Month,Standard,Bank Transfer,1,48.24,2282.05,66.2,1,4,0,No
CUST203122,10,Two Year,Standard,Credit Card,1,62.64,599.9,67.6,2,3,2,No
CUST203123,11,One Year,Standard,Mailed Check,1,68.27,699.82,57.2,1,3,0,Yes
CUST203124,31,Month-to-Month,Basic,Credit Card,0,27.97,823.84,2.0,1,4,1,No
CUST203125,42,Two Year,Basic,Bank Transfer,0,23.84,935.96,22.8,1,4,1,Yes
CUST203126,26,One Year,Standard,Credit Card,0,60.92,1548.51,55.9,3,3,1,No
CUST203127,39,Month-to-Month,Standard,Digital Wallet,1,44.36,1637.51,64.5,2,2,0,Yes
CUST203128,52,Month-to-Month,Premium,Digital Wallet,1,86.77,4190.3,107.2,2,3,0,No
CUST203129,7,Month-to-Month,Basic,Credit Card,0,20.89,143.81,8.6,4,5,3,No
CUST203130,22,One Year,Basic,Bank Transfer,0,17.74,364.67,47.9,0,3,1,Yes
CUST203131,11,One Year,Standard,Digital Wallet,1,49.95,520.15,83.7,0,5,3,No
CUST203132,24,Month-to-Month,Standard,Credit Card,0,61.09,1363.38,78.3,2,2,0,Yes
CUST203133,29,Month-to-Month,Basic,Credit Card,1,37.3,1009.27,16.7,2,2,2,Yes
CUST203134,13,Month-to-Month,Standard,Credit Card,1,63.55,787.43,32.2,2,3,3,Yes
CUST203135,49,Two Year,Premium,Bank Transfer,0,98.73,4484.82,109.5,1,4,0,No
CUST203136,10,Month-to-Month,Premium,Bank Transfer,0,89.03,863.21,112.8,1,3,2,Yes
CUST203137,38,One Year,Standard,Digital Wallet,1,53.67,2005.52,60.4,0,4,0,No
CUST203138,21,One Year,Standard,Mailed Check,1,53.2,1076.88,57.8,0,3,0,No
CUST203139,7,One Year,Standard,Mailed Check,1,68.32,441.14,47.4,2,4,1,Yes
CUST203140,42,Month-to-Month,Standard,Credit Card,0,60.04,2368.03,45.9,2,3,0,Yes
CUST203141,45,Month-to-Month,Standard,Bank Transfer,1,54.29,2363.49,58.9,2,3,1,No
CUST203142,34,Month-to-Month,Premium,Bank Transfer,1,95.25,3002.7,86.9,2,5,2,No
CUST203143,4,Month-to-Month,Premium,Digital Wallet,1,94.16,361.16,91.2,1,2,2,Yes
CUST203144,5,One Year,Premium,Mailed Check,1,94.9,473.77,79.2,1,4,0,No
CUST203145,21,Month-to-Month,Premium,Digital Wallet,1,93.1,1814.31,121.1,4,2,1,Yes
CUST203146,34,Month-to-Month,Basic,Digital Wallet,0,24.59,816.83,13.8,2,3,0,Yes
CUST203147,27,Month-to-Month,Basic,Digital Wallet,1,25.38,641.75,4.4,1,5,3,No
CUST203148,38,Month-to-Month,Basic,Bank Transfer,1,40.52,1521.24,28.4,2,3,1,Yes
CUST203149,37,Month-to-Month,Basic,Credit Card,1,20.49,742.5,17.9,0,5,1,Yes
CUST203150,13,Two Year,Premium,Mailed Check,1,104.19,1303.89,85.0,0,5,2,No
CUST203151,18,Month-to-Month,Premium,Credit Card,0,91.44,1530.06,97.7,0,3,2,Yes
CUST203152,22,Month-to-Month,Basic,Bank Transfer,1,43.72,900.79,35.7,1,4,0,No
CUST203153,11,One Year,Premium,Mailed Check,1,101.38,1090.61,89.7,0,3,0,No
CUST203154,24,Month-to-Month,Standard,Credit Card,1,57.48,1271.25,53.7,0,3,0,No
CUST203155,24,Month-to-Month,Standard,Bank Transfer,1,52.45,1214.63,28.2,1,5,0,No
CUST203156,15,Month-to-Month,Standard,Mailed Check,1,52.5,749.07,75.9,0,5,1,No
CUST203157,4,Two Year,Premium,Credit Card,0,95.65,375.01,86.7,0,4,1,No
CUST203158,72,Month-to-Month,Standard,Credit Card,1,46.3,3230.72,86.3,3,3,0,No
CUST203159,64,Month-to-Month,Basic,Credit Card,1,35.01,2085.89,6.6,2,4,1,No
CUST203160,23,One Year,Standard,Credit Card,0,48.47,1086.87,58.3,2,4,0,Yes
CUST203161,26,Month-to-Month,Basic,Mailed Check,1,28.63,695.21,25.2,3,3,1,Yes
CUST203162,37,Month-to-Month,Standard,Bank Transfer,1,63.93,2309.45,38.4,3,3,0,No
CUST203163,72,Month-to-Month,Standard,Credit Card,1,46.74,3321.22,70.1,4,1,1,Yes
CUST203164,11,Two Year,Standard,Credit Card,1,50.31,518.43,44.5,0,3,3,No
CUST203165,18,Two Year,Standard,Digital Wallet,1,49.86,884.11,73.4,2,3,2,Yes
CUST203166,27,Two Year,Premium,Digital Wallet,1,103.14,2682.3,108.1,6,2,1,Yes
CUST203167,18,Month-to-Month,Standard,Mailed Check,1,60.23,1074.23,65.1,1,3,0,Yes
CUST203168,4,Two Year,Basic,Credit Card,1,25.81,96.78,46.3,2,3,1,No
CUST203169,39,Month-to-Month,Standard,Bank Transfer,1,58.74,2232.61,21.0,2,4,0,No
CUST203170,31,Month-to-Month,Premium,Credit Card,0,88.36,2613.9,92.7,2,3,0,Yes
CUST203171,34,One Year,Standard,Credit Card,0,53.74,1753.01,71.5,2,3,2,No
CUST203172,48,Month-to-Month,Premium,Credit Card,1,94.55,4368.94,112.6,0,5,3,No
CUST203173,23,Two Year,Standard,Credit Card,1,63.58,1398.74,47.7,2,5,1,No
CUST203174,72,One Year,Premium,Mailed Check,1,86.69,5856.73,104.8,0,3,0,No
CUST203175,12,Month-to-Month,Premium,Bank Transfer,1,90.79,1050.67,72.8,1,4,1,Yes
CUST203176,25,One Year,Basic,Digital Wallet,1,25.82,607.49,23.8,3,4,3,No
CUST203177,8,One Year,Premium,Bank Transfer,1,97.25,734.3,106.7,0,2,0,Yes
CUST203178,13,Month-to-Month,Standard,Credit Card,1,51.58,624.97,32.9,3,3,1,Yes
CUST203179,23,Month-to-Month,Basic,Bank Transfer,1,25.44,544.34,23.7,0,5,1,No
CUST203180,20,Month-to-Month,Premium,Bank Transfer,1,93.5,1794.37,108.8,0,3,0,No
CUST203181,5,Two Year,Standard,Digital Wallet,1,53.97,263.42,56.5,1,4,0,Yes
CUST203182,48,Two Year,Standard,Digital Wallet,0,51.25,2402.42,55.7,3,3,1,No
CUST203183,9,Month-to-Month,Premium,Digital Wallet,1,95.45,806.22,95.0,1,4,0,No
CUST203184,46,Two Year,Premium,Credit Card,0,94.65,4285.99,96.9,0,3,1,No
CUST203185,30,Month-to-Month,Premium,Credit Card,1,96.12,2797.71,83.3,2,3,1,No
CUST203186,72,Month-to-Month,Premium,Bank Transfer,1,103.63,7434.97,103.6,1,4,1,No
CUST203187,47,Month-to-Month,Basic,Bank Transfer,1,30.07,1372.74,19.1,2,4,5,No
CUST203188,31,Month-to-Month,Basic,Mailed Check,1,27.09,826.87,39.3,0,4,2,No
CUST203189,21,Two Year,Standard,Credit Card,0,57.16,1116.56,84.7,0,3,1,No
CUST203190,16,One Year,Standard,Digital Wallet,0,59.43,897.18,34.4,2,3,0,No
CUST203191,24,Month-to-Month,Basic,Bank Transfer,1,31.8,721.26,39.9,1,3,2,No
CUST203192,33,Month-to-Month,Standard,Digital Wallet,1,61.98,2037.95,50.5,1,3,2,No
CUST203193,5,One Year,Standard,Credit Card,1,55.93,267.33,81.0,3,4,1,No
CUST203194,18,Month-to-Month,Premium,Bank Transfer,1,87.62,1515.02,103.1,4,3,0,Yes
CUST203195,15,One Year,Premium,Bank Transfer,1,87.04,1266.42,100.3,2,2,1,No
CUST203196,16,One Year,Premium,Mailed Check,0,94.98,1511.41,100.1,2,4,0,No
CUST203197,10,One Year,Standard,Credit Card,0,50.72,486.35,34.7,2,3,0,Yes
CUST203198,2,One Year,Standard,Digital Wallet,1,57.78,110.01,35.4,1,5,1,No
CUST203199,35,One Year,Basic,Credit Card,1,33.88,1116.27,6.3,1,2,2,No
CUST203200,47,Month-to-Month,Standard,Mailed Check,0,59.03,2764.53,48.4,0,3,1,Yes
CUST203201,13,One Year,Premium,Bank Transfer,1,95.03,1228.51,99.5,3,2,1,Yes
CUST203202,71,One Year,Basic,Digital Wallet,1,18.05,1227.14,19.3,3,4,2,No
CUST203203,19,One Year,Standard,Credit Card,0,57.12,1066.45,62.6,3,2,0,No
CUST203204,15,Month-to-Month,Standard,Mailed Check,0,46.32,646.69,28.2,0,5,1,Yes
CUST203205,31,Month-to-Month,Premium,Mailed Check,1,97.11,2961.19,117.2,3,2,0,No
CUST203206,38,One Year,Standard,Credit Card,1,57.35,2119.3,51.0,4,3,0,No
CUST203207,22,One Year,Basic,Digital Wallet,1,32.44,686.8,40.3,1,5,1,No
CUST203208,31,Month-to-Month,Standard,Bank Transfer,0,71.39,2145.04,67.6,4,3,1,No
CUST203209,21,One Year,Standard,Mailed Check,1,56.44,1102.58,70.7,2,3,1,Yes
CUST203210,16,Month-to-Month,Standard,Credit Card,1,71.31,1113.93,51.4,1,3,1,Yes
CUST203211,41,Month-to-Month,Standard,Digital Wallet,1,61.41,2337.63,41.5,1,5,1,No
CUST203212,18,One Year,Standard,Credit Card,1,51.41,917.18,83.6,0,5,3,No
CUST203213,16,Two Year,Standard,Bank Transfer,1,56.62,893.93,53.0,3,2,0,Yes
CUST203214,42,Month-to-Month,Standard,Digital Wallet,0,57.59,2382.02,54.3,4,4,1,Yes
CUST203215,34,Month-to-Month,Standard,Credit Card,0,48.18,1575.18,41.8,2,2,2,No
CUST203216,43,Month-to-Month,Standard,Credit Card,0,54.74,2212.22,45.6,1,3,2,Yes
CUST203217,49,One Year,Standard,Mailed Check,1,55.94,2668.59,43.1,1,2,2,Yes
CUST203218,25,Month-to-Month,Basic,Digital Wallet,1,34.45,852.32,14.2,0,2,1,Yes
CUST203219,13,Month-to-Month,Standard,Bank Transfer,1,47.66,606.14,75.9,2,3,1,No
CUST203220,9,One Year,Basic,Credit Card,0,27.54,229.29,36.4,2,3,1,Yes
CUST203221,48,Month-to-Month,Standard,Credit Card,1,47.72,2241.74,52.6,1,5,1,No
CUST203222,28,Two Year,Standard,Credit Card,1,53.15,1428.25,76.1,1,4,1,No
CUST203223,35,One Year,Basic,Bank Transfer,1,33.47,1103.77,10.3,3,4,2,Yes
CUST203224,11,Two Year,Premium,Digital Wallet,0,93.67,1017.02,98.2,1,4,1,Yes
CUST203225,19,Two Year,Basic,Credit Card,1,26.62,489.99,36.1,0,3,3,No
CUST203226,72,One Year,Standard,Credit Card,1,57.49,4117.89,91.1,1,5,0,No
CUST203227,11,Month-to-Month,Standard,Bank Transfer,1,48.44,492.05,44.2,3,5,0,No
CUST203228,72,One Year,Basic,Mailed Check,0,29.23,1966.57,5.0,2,3,0,No
CUST203229,35,One Year,Premium,Credit Card,1,99.02,3298.14,80.1,2,2,2,No
CUST203230,40,Month-to-Month,Basic,Digital Wallet,1,23.47,932.3,24.3,0,5,2,No
CUST203231,27,One Year,Basic,Credit Card,1,35.31,895.43,2.0,2,2,1,No
CUST203232,52,Month-to-Month,Standard,Digital Wallet,1,68.49,3352.71,63.6,0,3,2,No
CUST203233,18,Two Year,Standard,Bank Transfer,1,63.25,1092.27,61.7,2,4,0,No
CUST203234,13,One Year,Standard,Bank Transfer,0,59.3,716.22,42.3,2,4,0,No
CUST203235,10,Two Year,Premium,Bank Transfer,1,88.18,828.37,86.5,0,3,1,No
CUST203236,39,Two Year,Standard,Bank Transfer,0,49.45,1844.19,29.8,2,4,1,No
CUST203237,67,One Year,Premium,Credit Card,1,98.58,6204.22,113.8,0,4,2,No
CUST203238,11,Two Year,Basic,Credit Card,1,28.32,290.58,19.1,1,3,2,No
CUST203239,49,One Year,Standard,Credit Card,0,63.27,3094.46,56.9,1,4,0,No
CUST203240,60,Month-to-Month,Standard,Credit Card,1,61.88,3521.84,61.9,0,4,1,No
CUST203241,17,Two Year,Standard,Bank Transfer,0,61.11,974.54,53.7,0,3,1,No
CUST203242,42,One Year,Standard,Mailed Check,1,55.06,2273.3,44.8,1,4,0,No
CUST203243,47,One Year,Standard,Credit Card,0,59.47,2732.9,50.2,2,4,2,No
CUST203244,31,Two Year,Basic,Credit Card,0,26.8,825.85,33.7,1,3,2,No
CUST203245,29,One Year,Basic,Digital Wallet,0,26.47,755.75,24.4,1,3,0,No
CUST203246,26,Month-to-Month,Standard,Credit Card,0,57.29,1460.39,79.8,0,3,1,No
CUST203247,42,One Year,Standard,Digital Wallet,0,60.21,2502.19,37.1,3,2,2,Yes
CUST203248,13,One Year,Standard,Mailed Check,1,66.03,818.09,38.7,0,3,0,No
