Customer_ID,Tenure_Months,Contract_Type,Service_Tier,Payment_Method,Autopay_Enrolled,Monthly_Charges,Total_Charges,Avg_Monthly_Usage_GB,Num_Support_Tickets,Satisfaction_Score,Num_Addon_Services,Churn,Expected_Lifetime_Months,Projected_CLV,Cluster,Customer_Segment,Churn_Risk_Score,Churn_Risk_Tier,Retention_Priority
CUST202625,26,One Year,Standard,Credit Card,0,51.94,1247.41,32.6,3,5,0,No,34,1765.96,0,Loyal Steady,15.9,Low,Standard
CUST202626,24,One Year,Basic,Credit Card,1,17.06,400.43,35.1,1,3,2,No,34,580.04,3,At Risk,11.0,Low,Standard
CUST202627,52,Month-to-Month,Standard,Bank Transfer,1,56.77,2727.44,78.8,0,5,1,No,18,1021.86,0,Loyal Steady,7.6,Low,Standard
CUST202628,32,Month-to-Month,Standard,Digital Wallet,1,60.63,1809.44,80.0,1,3,0,Yes,18,1091.34,1,Champions,38.3,Medium,Standard
CUST202629,15,One Year,Standard,Credit Card,0,57.75,842.14,68.8,2,4,2,No,34,1963.5,0,Loyal Steady,18.6,Low,Standard
CUST202630,18,Month-to-Month,Premium,Mailed Check,1,108.62,1908.46,66.5,1,4,0,Yes,18,1955.16,1,Champions,46.4,High,Priority Save
CUST202631,55,Month-to-Month,Premium,Digital Wallet,1,89.77,4912.38,114.7,3,3,2,No,18,1615.86,1,Champions,37.0,Medium,Standard
CUST202632,14,Month-to-Month,Basic,Digital Wallet,1,27.93,370.86,32.5,3,4,1,Yes,18,502.74,0,Loyal Steady,39.0,Medium,Standard
CUST202633,13,Month-to-Month,Basic,Bank Transfer,0,23.12,290.42,20.6,2,3,1,No,18,416.16,3,At Risk,50.7,High,Standard
CUST202634,21,Two Year,Standard,Bank Transfer,1,52.73,1051.64,50.2,4,3,0,No,52,2741.96,3,At Risk,31.9,Medium,Standard
CUST202635,29,Month-to-Month,Basic,Bank Transfer,1,22.32,629.48,17.7,0,4,2,No,18,401.76,0,Loyal Steady,12.7,Low,Standard
CUST202636,12,Two Year,Standard,Credit Card,0,55.0,640.14,51.4,4,3,2,Yes,52,2860.0,3,At Risk,36.1,Medium,Standard
CUST202637,14,Month-to-Month,Basic,Credit Card,1,21.14,289.78,17.5,0,3,1,Yes,18,380.52,3,At Risk,29.7,Medium,Standard
CUST202638,13,Month-to-Month,Standard,Credit Card,1,55.75,683.36,50.4,0,3,2,Yes,18,1003.5,3,At Risk,33.6,Medium,Standard
CUST202639,39,One Year,Premium,Credit Card,0,93.48,3404.78,123.5,1,3,1,No,34,3178.32,1,Champions,19.5,Low,Standard
CUST202640,45,One Year,Standard,Credit Card,0,58.46,2572.88,70.0,4,3,0,No,34,1987.64,2,Low Engagement,30.6,Medium,Standard
CUST202641,30,One Year,Standard,Credit Card,1,50.34,1399.15,63.6,3,4,1,No,34,1711.56,0,Loyal Steady,15.7,Low,Standard
CUST202642,25,One Year,Premium,Digital Wallet,0,95.95,2395.29,93.7,0,4,0,No,34,3262.3,1,Champions,15.6,Low,Standard
CUST202643,47,One Year,Basic,Digital Wallet,1,27.23,1266.49,38.9,3,3,0,Yes,34,925.82,2,Low Engagement,15.0,Low,Standard
CUST202644,52,Month-to-Month,Standard,Mailed Check,1,47.98,2335.6,85.3,2,2,1,No,18,863.64,2,Low Engagement,49.4,High,Standard
CUST202645,67,Month-to-Month,Premium,Credit Card,1,102.43,6344.03,83.9,1,2,3,No,18,1843.74,1,Champions,23.4,Low,Standard
CUST202646,18,Month-to-Month,Basic,Digital Wallet,1,22.55,385.67,13.1,2,4,0,Yes,18,405.9,0,Loyal Steady,33.5,Medium,Standard
CUST202647,24,Month-to-Month,Premium,Credit Card,0,94.82,2123.09,101.6,3,5,0,Yes,18,1706.76,1,Champions,45.2,High,Standard
CUST202648,72,One Year,Basic,Bank Transfer,1,24.43,1695.21,11.3,1,4,1,Yes,34,830.62,2,Low Engagement,2.4,Low,Standard
CUST202649,72,Month-to-Month,Premium,Mailed Check,1,87.9,6285.38,74.8,2,3,0,No,18,1582.2,2,Low Engagement,33.9,Medium,Standard
CUST202650,50,One Year,Basic,Bank Transfer,1,35.38,1757.83,14.1,2,1,1,No,34,1202.92,3,At Risk,20.4,Low,Standard
CUST202651,20,One Year,Standard,Mailed Check,0,45.97,878.31,58.4,2,3,0,Yes,34,1562.98,3,At Risk,39.8,Medium,Standard
CUST202652,72,One Year,Basic,Credit Card,1,21.49,1458.71,31.7,0,4,2,No,34,730.66,2,Low Engagement,1.6,Low,Standard
CUST202653,32,Month-to-Month,Standard,Digital Wallet,0,52.02,1572.92,51.8,2,3,1,Yes,18,936.36,3,At Risk,48.1,High,Standard
CUST202654,27,Two Year,Premium,Bank Transfer,0,102.75,2738.15,103.6,1,3,5,No,52,5343.0,1,Champions,11.1,Low,Standard
CUST202655,52,One Year,Premium,Digital Wallet,1,95.05,4609.33,91.0,2,2,1,No,34,3231.7,1,Champions,22.4,Low,Standard
CUST202656,11,One Year,Premium,Bank Transfer,1,95.06,1039.66,83.9,1,4,1,No,34,3232.04,1,Champions,17.4,Low,Standard
CUST202657,18,Two Year,Standard,Digital Wallet,0,58.67,987.3,86.4,0,4,0,No,52,3050.84,0,Loyal Steady,12.1,Low,Standard
CUST202658,15,Month-to-Month,Standard,Credit Card,0,59.74,828.75,55.9,3,4,0,Yes,18,1075.32,0,Loyal Steady,56.4,High,Standard
CUST202659,35,Month-to-Month,Basic,Digital Wallet,1,26.21,860.32,31.8,2,3,0,No,18,471.78,3,At Risk,35.4,Medium,Standard
CUST202660,13,Month-to-Month,Standard,Bank Transfer,0,60.21,752.83,35.4,2,3,1,No,18,1083.78,3,At Risk,58.0,High,Standard
CUST202661,4,Month-to-Month,Standard,Digital Wallet,1,56.94,210.65,64.3,0,5,1,No,18,1024.92,0,Loyal Steady,22.4,Low,Standard
CUST202662,17,Month-to-Month,Standard,Credit Card,0,51.41,866.3,25.5,2,4,2,No,18,925.38,0,Loyal Steady,39.2,Medium,Standard
CUST202663,14,One Year,Basic,Digital Wallet,1,20.9,286.13,39.6,1,5,1,No,34,710.6,0,Loyal Steady,6.7,Low,Standard
CUST202664,30,One Year,Basic,Bank Transfer,1,25.17,713.7,59.8,1,4,1,No,34,855.78,0,Loyal Steady,7.1,Low,Standard
CUST202665,57,Month-to-Month,Standard,Credit Card,0,48.06,2710.32,42.8,1,4,0,No,18,865.08,2,Low Engagement,20.0,Low,Standard
CUST202666,66,One Year,Standard,Bank Transfer,1,54.4,3465.55,47.9,0,5,2,No,34,1849.6,2,Low Engagement,1.5,Low,Standard
CUST202667,72,Month-to-Month,Premium,Digital Wallet,1,95.63,6767.86,108.5,3,3,1,No,18,1721.34,1,Champions,30.7,Medium,Standard
CUST202668,8,Month-to-Month,Standard,Bank Transfer,1,58.56,461.77,38.2,0,4,0,No,18,1054.08,0,Loyal Steady,32.0,Medium,Standard
CUST202669,23,Month-to-Month,Standard,Bank Transfer,0,57.64,1265.25,40.6,3,4,3,Yes,18,1037.52,0,Loyal Steady,38.5,Medium,Standard
CUST202670,49,Two Year,Standard,Digital Wallet,0,56.04,2563.88,50.9,2,3,1,No,52,2914.08,2,Low Engagement,13.1,Low,Standard
CUST202671,39,Month-to-Month,Standard,Credit Card,1,69.03,2560.79,60.4,0,4,1,No,18,1242.54,0,Loyal Steady,15.5,Low,Standard
CUST202672,72,Two Year,Standard,Credit Card,0,43.52,2948.36,77.1,2,3,2,No,52,2263.04,2,Low Engagement,6.7,Low,Standard
CUST202673,27,One Year,Premium,Credit Card,0,98.19,2556.62,85.1,1,4,0,No,34,3338.46,1,Champions,18.2,Low,Standard
CUST202674,34,One Year,Basic,Digital Wallet,1,15.0,492.13,33.8,2,1,2,No,34,510.0,3,At Risk,26.8,Medium,Standard
CUST202675,37,Month-to-Month,Standard,Credit Card,1,51.26,1752.14,54.2,0,3,0,Yes,18,922.68,3,At Risk,28.0,Medium,Standard
CUST202676,33,Two Year,Premium,Bank Transfer,0,96.41,3139.96,85.5,1,3,2,No,52,5013.32,1,Champions,15.0,Low,Standard
CUST202677,20,One Year,Premium,Bank Transfer,1,115.37,2252.43,115.8,4,4,1,Yes,34,3922.58,1,Champions,28.6,Medium,Standard
CUST202678,34,Month-to-Month,Premium,Bank Transfer,1,90.65,3042.32,73.5,0,5,1,No,18,1631.7,1,Champions,14.1,Low,Standard
CUST202679,29,One Year,Standard,Credit Card,0,51.96,1506.36,53.1,2,3,1,Yes,34,1766.64,3,At Risk,23.7,Low,Standard
CUST202680,13,Month-to-Month,Premium,Credit Card,1,92.38,1181.97,110.5,2,2,2,Yes,18,1662.84,1,Champions,66.8,Very High,Standard
CUST202681,23,Two Year,Premium,Bank Transfer,0,104.21,2368.13,82.6,0,5,1,No,52,5418.92,1,Champions,6.7,Low,Standard
CUST202682,6,One Year,Basic,Bank Transfer,1,23.82,139.78,41.4,0,4,0,No,34,809.88,0,Loyal Steady,10.8,Low,Standard
CUST202683,24,Two Year,Premium,Digital Wallet,1,106.57,2382.62,92.6,0,3,0,No,52,5541.64,1,Champions,15.2,Low,Standard
CUST202684,62,Two Year,Basic,Credit Card,1,28.4,1652.94,26.3,0,3,4,No,52,1476.8,2,Low Engagement,1.9,Low,Standard
CUST202685,30,One Year,Standard,Bank Transfer,1,54.1,1507.62,46.8,2,4,0,No,34,1839.4,0,Loyal Steady,13.7,Low,Standard
CUST202686,43,One Year,Basic,Mailed Check,1,24.9,992.77,15.7,2,4,2,No,34,846.6,2,Low Engagement,7.7,Low,Standard
CUST202687,24,Month-to-Month,Premium,Bank Transfer,1,99.95,2244.62,97.5,0,4,0,No,18,1799.1,1,Champions,29.4,Medium,Standard
CUST202688,36,One Year,Premium,Digital Wallet,0,84.1,2968.18,112.7,2,4,0,No,34,2859.4,1,Champions,20.8,Low,Standard
CUST202689,13,One Year,Basic,Digital Wallet,1,23.54,291.43,35.8,3,3,4,No,34,800.36,3,At Risk,17.7,Low,Standard
CUST202690,22,Two Year,Standard,Credit Card,1,51.8,1086.42,52.7,1,2,2,No,52,2693.6,3,At Risk,18.6,Low,Standard
CUST202691,10,One Year,Standard,Credit Card,1,57.87,558.0,55.1,0,4,0,Yes,34,1967.58,0,Loyal Steady,13.0,Low,Standard
CUST202692,31,One Year,Basic,Mailed Check,0,29.51,853.46,30.5,1,3,1,No,34,1003.34,3,At Risk,18.1,Low,Standard
CUST202693,26,One Year,Standard,Bank Transfer,1,62.49,1544.18,68.1,2,4,1,No,34,2124.66,0,Loyal Steady,13.0,Low,Standard
CUST202694,9,One Year,Standard,Credit Card,0,56.27,499.31,48.5,2,4,1,No,34,1913.18,0,Loyal Steady,23.5,Low,Standard
CUST202695,34,Month-to-Month,Basic,Credit Card,0,23.56,767.54,45.8,1,4,0,Yes,18,424.08,0,Loyal Steady,25.0,Medium,Standard
CUST202696,27,Two Year,Standard,Credit Card,1,57.11,1433.83,55.3,2,3,0,No,52,2969.72,3,At Risk,18.4,Low,Standard
CUST202697,20,Month-to-Month,Standard,Mailed Check,0,57.18,1056.21,36.0,3,3,0,Yes,18,1029.24,3,At Risk,72.2,Very High,Standard
CUST202698,6,Month-to-Month,Premium,Credit Card,1,95.89,572.99,98.4,3,5,0,Yes,18,1726.02,1,Champions,49.2,High,Standard
CUST202699,63,Month-to-Month,Standard,Digital Wallet,1,50.61,3148.72,35.0,2,2,1,No,18,910.98,2,Low Engagement,33.9,Medium,Standard
CUST202700,8,Month-to-Month,Standard,Digital Wallet,0,62.73,468.6,71.8,1,2,0,Yes,18,1129.14,3,At Risk,71.3,Very High,Standard
CUST202701,72,Month-to-Month,Standard,Mailed Check,1,55.02,3667.38,49.3,0,4,2,No,18,990.36,2,Low Engagement,8.7,Low,Standard
CUST202702,24,One Year,Premium,Digital Wallet,1,83.99,2005.97,112.6,1,3,1,No,34,2855.66,1,Champions,21.8,Low,Standard
CUST202703,12,Month-to-Month,Basic,Bank Transfer,1,19.92,222.44,15.2,2,4,3,No,18,358.56,0,Loyal Steady,25.5,Medium,Standard
CUST202704,17,One Year,Standard,Credit Card,0,65.46,1102.34,73.3,1,2,2,No,34,2225.64,3,At Risk,30.5,Medium,Standard
CUST202705,10,Two Year,Basic,Mailed Check,1,21.15,203.37,13.3,4,3,3,Yes,52,1099.8,3,At Risk,27.5,Medium,Standard
CUST202706,39,One Year,Premium,Credit Card,1,103.24,3978.55,107.7,0,3,1,No,34,3510.16,1,Champions,11.5,Low,Standard
CUST202707,15,One Year,Basic,Digital Wallet,1,27.25,379.18,53.3,2,2,2,No,34,926.5,3,At Risk,26.4,Medium,Standard
CUST202708,66,Month-to-Month,Premium,Digital Wallet,0,87.88,5657.46,113.8,0,4,2,No,18,1581.84,1,Champions,13.0,Low,Standard
CUST202709,48,Two Year,Standard,Mailed Check,1,53.06,2425.13,13.9,1,3,1,No,52,2759.12,2,Low Engagement,10.1,Low,Standard
CUST202710,2,Month-to-Month,Basic,Credit Card,1,30.01,57.66,28.0,0,2,3,No,18,540.18,3,At Risk,40.3,Medium,Standard
CUST202711,35,One Year,Basic,Credit Card,0,24.57,836.85,41.5,2,2,4,Yes,34,835.38,3,At Risk,16.4,Low,Standard
CUST202712,23,One Year,Standard,Credit Card,1,58.44,1288.85,74.8,1,5,0,No,34,1986.96,0,Loyal Steady,8.1,Low,Standard
CUST202713,21,Month-to-Month,Premium,Credit Card,1,98.8,1987.27,106.2,1,5,1,No,18,1778.4,1,Champions,23.9,Low,Standard
CUST202714,16,Month-to-Month,Basic,Credit Card,0,20.24,323.48,19.9,1,1,2,No,18,364.32,3,At Risk,62.5,High,Standard
CUST202715,72,Month-to-Month,Standard,Digital Wallet,1,48.82,3321.23,35.5,4,4,0,No,18,878.76,2,Low Engagement,24.1,Low,Standard
CUST202716,60,Month-to-Month,Basic,Digital Wallet,1,20.64,1205.62,13.2,1,3,0,No,18,371.52,2,Low Engagement,17.7,Low,Standard
CUST202717,8,Month-to-Month,Premium,Bank Transfer,0,95.37,718.72,68.7,2,2,2,No,18,1716.66,1,Champions,74.1,Very High,Standard
CUST202718,35,Month-to-Month,Standard,Digital Wallet,1,59.1,1925.37,57.6,1,5,2,No,18,1063.8,0,Loyal Steady,12.8,Low,Standard
CUST202719,17,Month-to-Month,Standard,Credit Card,0,60.59,985.42,29.1,4,2,4,Yes,18,1090.62,3,At Risk,69.1,Very High,Standard
CUST202720,36,Month-to-Month,Premium,Bank Transfer,0,82.75,2799.28,101.0,0,4,1,No,18,1489.5,1,Champions,26.5,Medium,Standard
CUST202721,37,Two Year,Standard,Credit Card,1,59.12,2158.78,63.4,3,4,2,No,52,3074.24,0,Loyal Steady,9.2,Low,Standard
CUST202722,20,Month-to-Month,Basic,Credit Card,0,27.3,536.69,34.8,1,3,0,No,18,491.4,3,At Risk,43.5,Medium,Standard
CUST202723,8,Two Year,Standard,Digital Wallet,0,51.28,408.36,57.9,3,3,0,No,52,2666.56,3,At Risk,40.8,Medium,Standard
CUST202724,20,Month-to-Month,Premium,Digital Wallet,1,101.46,2022.61,110.3,4,2,0,No,18,1826.28,1,Champions,81.1,Very High,Standard
CUST202725,53,Month-to-Month,Basic,Credit Card,1,24.56,1227.92,24.7,1,3,1,Yes,18,442.08,2,Low Engagement,17.3,Low,Standard
CUST202726,45,Two Year,Standard,Credit Card,1,63.51,2728.17,64.2,0,3,0,No,52,3302.52,2,Low Engagement,7.3,Low,Standard
CUST202727,15,One Year,Basic,Digital Wallet,0,25.09,359.67,16.9,1,4,0,No,34,853.06,0,Loyal Steady,14.9,Low,Standard
CUST202728,18,Month-to-Month,Standard,Digital Wallet,0,55.91,1002.92,46.7,0,4,2,Yes,18,1006.38,0,Loyal Steady,27.1,Medium,Standard
CUST202729,15,Two Year,Basic,Credit Card,0,35.86,505.48,32.0,1,5,1,No,52,1864.72,0,Loyal Steady,6.3,Low,Standard
CUST202730,31,Month-to-Month,Premium,Bank Transfer,0,88.59,2692.84,96.1,2,4,1,Yes,18,1594.62,1,Champions,41.9,Medium,Standard
CUST202731,72,One Year,Premium,Credit Card,0,93.09,6577.56,88.6,1,3,1,No,34,3165.06,1,Champions,9.1,Low,Standard
CUST202732,21,One Year,Premium,Credit Card,1,105.14,2081.96,97.2,1,4,1,No,34,3574.76,1,Champions,14.1,Low,Standard
CUST202733,15,One Year,Standard,Digital Wallet,1,60.99,865.05,42.1,1,4,1,No,34,2073.66,0,Loyal Steady,13.1,Low,Standard
CUST202734,72,One Year,Standard,Credit Card,1,46.82,3273.22,59.3,4,1,1,Yes,34,1591.88,2,Low Engagement,28.1,Medium,Standard
CUST202735,45,Two Year,Premium,Mailed Check,1,97.38,4197.54,100.2,0,4,1,No,52,5063.76,1,Champions,6.9,Low,Standard
CUST202736,9,One Year,Premium,Credit Card,0,99.11,829.22,97.6,2,3,2,No,34,3369.74,1,Champions,36.0,Medium,Standard
CUST202737,40,Month-to-Month,Basic,Mailed Check,0,27.0,1057.66,28.9,2,4,2,No,18,486.0,0,Loyal Steady,27.2,Medium,Standard
CUST202738,48,One Year,Standard,Credit Card,1,48.21,2272.75,46.5,3,4,0,No,34,1639.14,2,Low Engagement,12.1,Low,Standard
CUST202739,21,Month-to-Month,Standard,Bank Transfer,1,64.53,1268.21,42.4,1,3,0,No,18,1161.54,3,At Risk,42.6,Medium,Standard
CUST202740,21,Month-to-Month,Basic,Digital Wallet,1,15.36,304.29,9.4,1,3,1,Yes,18,276.48,3,At Risk,33.1,Medium,Standard
CUST202741,44,Month-to-Month,Standard,Digital Wallet,1,47.86,2051.48,49.7,1,4,0,Yes,18,861.48,2,Low Engagement,21.5,Low,Standard
CUST202742,14,One Year,Premium,Credit Card,1,84.53,1138.68,82.7,1,4,1,No,34,2874.02,1,Champions,16.8,Low,Standard
CUST202743,18,Month-to-Month,Basic,Mailed Check,0,20.57,341.55,29.2,1,3,0,Yes,18,370.26,3,At Risk,53.4,High,Standard
CUST202744,10,Month-to-Month,Basic,Credit Card,1,30.79,306.69,22.7,2,2,1,No,18,554.22,3,At Risk,57.7,High,Standard
CUST202745,29,Month-to-Month,Premium,Bank Transfer,1,96.57,2787.96,67.2,2,4,0,No,18,1738.26,1,Champions,39.0,Medium,Standard
CUST202746,10,One Year,Premium,Digital Wallet,1,95.28,952.21,103.8,2,4,2,No,34,3239.52,1,Champions,20.8,Low,Standard
CUST202747,65,One Year,Basic,Bank Transfer,0,27.84,1665.96,2.0,0,3,0,No,34,946.56,2,Low Engagement,5.4,Low,Standard
CUST202748,35,Two Year,Premium,Credit Card,0,101.95,3556.13,106.6,0,3,2,No,52,5301.4,1,Champions,11.3,Low,Standard
CUST202749,18,Month-to-Month,Basic,Bank Transfer,0,30.58,519.77,20.6,4,3,2,No,18,550.44,3,At Risk,57.4,High,Standard
CUST202750,16,Month-to-Month,Premium,Digital Wallet,0,86.43,1352.09,77.7,2,3,2,Yes,18,1555.74,1,Champions,60.4,High,Standard
CUST202751,72,Month-to-Month,Standard,Credit Card,0,55.65,3838.72,44.1,2,4,3,No,18,1001.7,2,Low Engagement,12.0,Low,Standard
CUST202752,14,Two Year,Standard,Bank Transfer,1,52.96,730.69,62.5,1,3,1,No,52,2753.92,3,At Risk,16.7,Low,Standard
CUST202753,44,Two Year,Basic,Credit Card,0,28.93,1205.25,20.8,0,4,1,No,52,1504.36,2,Low Engagement,3.8,Low,Standard
CUST202754,43,Month-to-Month,Basic,Credit Card,1,29.54,1182.28,51.1,0,3,4,No,18,531.72,2,Low Engagement,11.1,Low,Standard
CUST202755,35,Two Year,Standard,Credit Card,1,48.4,1673.0,55.8,1,4,0,No,52,2516.8,0,Loyal Steady,7.8,Low,Standard
CUST202756,10,Month-to-Month,Standard,Mailed Check,0,48.0,466.98,35.5,1,5,0,No,18,864.0,0,Loyal Steady,41.0,Medium,Standard
CUST202757,25,Two Year,Premium,Credit Card,1,106.25,2542.17,101.5,2,3,1,No,52,5525.0,1,Champions,20.5,Low,Standard
CUST202758,39,One Year,Premium,Credit Card,1,78.74,2910.63,100.0,1,3,3,No,34,2677.16,1,Champions,11.6,Low,Standard
CUST202759,62,Two Year,Standard,Credit Card,1,64.17,3673.75,81.4,0,3,3,No,52,3336.84,2,Low Engagement,3.1,Low,Standard
CUST202760,46,One Year,Basic,Credit Card,0,29.8,1359.6,2.0,2,1,1,No,34,1013.2,3,At Risk,27.6,Medium,Standard
CUST202761,5,Month-to-Month,Standard,Digital Wallet,1,64.44,300.18,51.9,0,3,0,No,18,1159.92,3,At Risk,46.9,High,Standard
CUST202762,18,Two Year,Premium,Bank Transfer,1,81.63,1389.39,76.9,5,1,1,Yes,52,4244.76,3,At Risk,67.3,Very High,Priority Save
CUST202763,11,Month-to-Month,Standard,Credit Card,1,40.53,436.86,59.8,0,4,2,Yes,18,729.54,0,Loyal Steady,25.1,Medium,Standard
CUST202764,28,One Year,Basic,Bank Transfer,1,22.91,612.59,4.7,0,3,2,No,34,778.94,3,At Risk,7.3,Low,Standard
CUST202765,15,Month-to-Month,Basic,Digital Wallet,0,21.01,312.53,16.7,2,4,1,No,18,378.18,0,Loyal Steady,38.2,Medium,Standard
CUST202766,28,Month-to-Month,Basic,Credit Card,0,30.95,804.15,32.1,2,3,0,Yes,18,557.1,3,At Risk,45.4,High,Standard
CUST202767,20,Month-to-Month,Basic,Digital Wallet,1,24.72,473.14,38.4,1,3,0,No,18,444.96,3,At Risk,37.8,Medium,Standard
CUST202768,18,Two Year,Basic,Credit Card,1,23.19,394.81,18.1,4,3,1,Yes,52,1205.88,3,At Risk,23.6,Low,Standard
CUST202769,72,Month-to-Month,Premium,Bank Transfer,1,84.77,6092.32,72.3,1,5,1,No,18,1525.86,2,Low Engagement,7.8,Low,Standard
CUST202770,19,Month-to-Month,Basic,Mailed Check,1,27.85,493.99,10.5,4,4,2,No,18,501.3,0,Loyal Steady,45.5,High,Standard
CUST202771,26,Two Year,Basic,Mailed Check,1,26.9,686.67,5.6,0,4,1,No,52,1398.8,0,Loyal Steady,6.1,Low,Standard
CUST202772,46,Month-to-Month,Premium,Mailed Check,1,94.58,4005.95,93.1,1,4,2,No,18,1702.44,1,Champions,24.5,Medium,Standard
CUST202773,72,Month-to-Month,Basic,Credit Card,0,28.03,1984.09,19.3,1,3,2,No,18,504.54,2,Low Engagement,12.6,Low,Standard
CUST202774,35,Month-to-Month,Standard,Digital Wallet,1,52.33,1698.3,49.5,1,3,1,Yes,18,941.94,3,At Risk,32.4,Medium,Standard
CUST202775,63,One Year,Standard,Digital Wallet,0,52.18,3228.43,43.1,1,5,1,No,34,1774.12,2,Low Engagement,3.5,Low,Standard
CUST202776,7,Two Year,Basic,Digital Wallet,0,26.52,173.77,17.6,0,4,2,No,52,1379.04,0,Loyal Steady,8.2,Low,Standard
CUST202777,3,Month-to-Month,Basic,Digital Wallet,1,17.33,51.52,33.8,2,3,0,Yes,18,311.94,3,At Risk,55.9,High,Standard
CUST202778,14,Month-to-Month,Premium,Digital Wallet,0,99.19,1313.31,89.3,2,4,1,No,18,1785.42,1,Champions,53.0,High,Standard
CUST202779,20,Two Year,Standard,Mailed Check,0,47.7,928.84,62.5,3,4,0,No,52,2480.4,0,Loyal Steady,29.5,Medium,Standard
CUST202780,42,One Year,Premium,Credit Card,1,101.78,4066.86,100.8,0,3,2,No,34,3460.52,1,Champions,9.2,Low,Standard
CUST202781,38,Two Year,Standard,Credit Card,0,50.13,1753.99,71.4,0,4,2,No,52,2606.76,0,Loyal Steady,5.4,Low,Standard
CUST202782,16,Month-to-Month,Standard,Bank Transfer,1,40.44,643.48,61.2,4,3,1,No,18,727.92,3,At Risk,64.9,Very High,Standard
CUST202783,24,Month-to-Month,Premium,Digital Wallet,1,100.79,2412.67,77.3,3,3,1,No,18,1814.22,1,Champions,58.8,High,Standard
CUST202784,43,Two Year,Premium,Digital Wallet,0,91.3,3883.06,74.4,2,4,0,No,52,4747.6,1,Champions,13.9,Low,Standard
CUST202785,16,Month-to-Month,Basic,Bank Transfer,0,20.08,308.38,18.5,0,4,1,No,18,361.44,0,Loyal Steady,24.4,Low,Standard
CUST202786,25,Month-to-Month,Premium,Credit Card,1,89.76,2202.3,91.0,1,3,2,Yes,18,1615.68,1,Champions,39.7,Medium,Standard
CUST202787,49,Month-to-Month,Standard,Credit Card,0,48.94,2338.71,36.3,0,3,0,No,18,880.92,2,Low Engagement,27.3,Medium,Standard
CUST202788,21,Month-to-Month,Basic,Bank Transfer,1,23.61,487.22,23.6,3,4,1,No,18,424.98,0,Loyal Steady,33.7,Medium,Standard
CUST202789,35,Month-to-Month,Standard,Digital Wallet,1,61.01,1969.82,57.1,0,4,1,Yes,18,1098.18,0,Loyal Steady,17.6,Low,Standard
CUST202790,45,Month-to-Month,Standard,Mailed Check,0,57.37,2517.77,71.7,1,4,2,Yes,18,1032.66,2,Low Engagement,25.7,Medium,Standard
CUST202791,10,Month-to-Month,Standard,Credit Card,1,50.63,480.82,52.6,0,2,0,No,18,911.34,3,At Risk,56.1,High,Standard
CUST202792,18,Month-to-Month,Standard,Bank Transfer,0,68.89,1193.66,33.2,2,4,0,Yes,18,1240.02,0,Loyal Steady,45.9,High,Standard
CUST202793,17,One Year,Premium,Bank Transfer,1,97.9,1535.59,72.6,1,4,3,No,34,3328.6,1,Champions,11.3,Low,Standard
CUST202794,37,Month-to-Month,Premium,Digital Wallet,1,93.44,3397.15,80.3,1,4,0,No,18,1681.92,1,Champions,29.4,Medium,Standard
CUST202795,14,Month-to-Month,Basic,Bank Transfer,1,19.12,251.72,66.0,1,3,2,Yes,18,344.16,3,At Risk,33.6,Medium,Standard
CUST202796,36,One Year,Standard,Digital Wallet,1,65.56,2350.15,51.2,1,4,0,No,34,2229.04,0,Loyal Steady,9.5,Low,Standard
CUST202797,65,One Year,Basic,Digital Wallet,0,20.58,1255.33,25.3,0,5,3,No,34,699.72,2,Low Engagement,1.4,Low,Standard
CUST202798,58,Month-to-Month,Standard,Credit Card,1,59.86,3282.3,40.3,0,5,0,No,18,1077.48,2,Low Engagement,7.4,Low,Standard
CUST202799,27,Month-to-Month,Premium,Digital Wallet,1,92.64,2420.18,108.5,0,5,0,No,18,1667.52,1,Champions,20.1,Low,Standard
CUST202800,31,Two Year,Premium,Credit Card,1,90.2,2792.36,81.2,1,5,2,No,52,4690.4,1,Champions,4.9,Low,Standard
CUST202801,20,Two Year,Premium,Digital Wallet,1,88.51,1641.4,80.3,1,3,1,No,52,4602.52,1,Champions,18.8,Low,Standard
CUST202802,14,Month-to-Month,Basic,Credit Card,1,28.58,385.25,29.7,1,3,1,No,18,514.44,3,At Risk,36.1,Medium,Standard
CUST202803,56,Month-to-Month,Standard,Bank Transfer,1,64.03,3411.61,48.6,2,3,0,Yes,18,1152.54,2,Low Engagement,29.2,Medium,Standard
CUST202804,69,Month-to-Month,Standard,Credit Card,0,61.94,4218.28,88.8,1,2,0,No,18,1114.92,2,Low Engagement,34.1,Medium,Standard
CUST202805,51,Month-to-Month,Standard,Credit Card,1,62.32,2995.79,48.7,3,3,0,Yes,18,1121.76,2,Low Engagement,38.7,Medium,Standard
CUST202806,41,Month-to-Month,Standard,Credit Card,1,54.4,2064.3,76.2,2,4,0,Yes,18,979.2,0,Loyal Steady,27.9,Medium,Standard
CUST202807,72,Month-to-Month,Standard,Bank Transfer,0,61.6,4159.69,38.9,1,3,1,No,18,1108.8,2,Low Engagement,18.7,Low,Standard
CUST202808,9,Month-to-Month,Basic,Bank Transfer,1,30.32,263.11,23.0,1,3,2,No,18,545.76,3,At Risk,34.7,Medium,Standard
CUST202809,42,Month-to-Month,Standard,Credit Card,0,61.08,2563.32,49.3,2,2,1,Yes,18,1099.44,3,At Risk,52.7,High,Standard
